
"3138061000108","SH BRASIL SERVICOS MEDICOS LTDA",gruposhbrasil.com.br,OK,https://www.gruposhbrasil.com.br
"37365825000110","EDIFICIO VO699",graiche.com.br,OK,https://graiche.com.br
"28367143000155","MERCADO RPG MINIATURAS E ACESSORIOS LTDA",mercadorpg.com.br,OK,https://www.mercadorpg.com.br
"22987890000100","MOTOXWEAR COMERCIO DE ACESSORIOS PARA MOTO LTDA",motoxwear.com.br,OK,https://www.motoxwear.com.br
"22309869000155","JR ITAQUERA COMERCIO DE ALIMENTOS LTDA",johnnyrockets.com.br,OK,https://johnnyrockets.com.br
"17789621000107","MEGAMAX INFORMATICA LTDA",gpse.com.br,OK,https://gpse.com.br
"17612553000106","3 P COMERCIO DE AUTO PECAS LTDA",occ.com.br,OK,https://occ.com.br
"10175348000173","COOPERATIVA DE CREDITO MUTUO DE LIVRE ADMISSAO DA REGIAO ADMINISTRATIVA DE SOROCABA - SICOOB COOPERASO",sicoob.com.br,OK,https://www.sicoob.com.br
"9424988000190","COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE",sicoob.com.br,OK,https://www.sicoob.com.br
"8687617000139","JS COMERCIO DE EQUIPAMENTOS PARA ESCRITORIO LTDA",jssistema.com.br,OK,https://www.jssistema.com.br
"5946800000113","MARGARIDA TEIXEIRA DE CASTRO",velasnovaluz.com.br,OK,https://www.velasnovaluz.com.br
"1496779000140","NOVA NATURAL FARMACIA DE MANIPULACAO E HOMEOPATIA LTDA",nova.far.br,OK,https://www.nova.far.br
"76726884013378","INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO",adventistas.org,OK,https://www.adventistas.org
"62410022000853","AVERSA AUTOMOVEIS LTDA",semcon.com.br,OK,https://semcon.com.br
"61585865090398","RAIA DROGASIL S/A",drogasil.com.br,OK,https://www.drogasil.com.br
"61412110065958","DROGARIA SAO PAULO S.A.",drogariasaopaulo.com.br,OK,http://www.drogariasaopaulo.com.br
"54375647013458","DROGAL FARMACEUTICA LTDA",drogal.com.br,OK,https://www.drogal.com.br
"88212113062989","COMERCIO DE MEDICAMENTOS BRAIR LTDA",institucional.saojoaofarmacias.com.br,OK,https://institucional.saojoaofarmacias.com.br
"72611742000164","BUFFALO COMPANY ADM E CORRETORA DE SEGUROS LTDA",buffaloseguros.com.br,OK,https://buffaloseguros.com.br
"67889006000132","MOCAMBO EMPREENDIMENTOS IMOBILIARIOS LTDA",mocamboimoveis.com.br,OK,https://www.mocamboimoveis.com.br
"60873288001374","MARTINS DA COSTA & CIA LTDA",ofner.com.br,OK,https://www.ofner.com.br
"60154259000119","FERTRILHOS COMERCIAL LTDA",sevilha.com.br,OK,https://sevilha.com.br
